rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
0.0	27.3	466.3	11.8	9.8	915.2
0.0	27.6	462.6	11.8	9.6	915.2
0.0	27.1	464.5	11.8	9.9	915.2
0.0	24.5	401.6	11.7	8.2	915.2
0.0	19.1	478.2	11.7	7.6	915.2
0.0	18.5	480.3	11.7	7.5	915.2
0.0	20.5	464.0	11.6	7.7	915.2
0.0	21.4	423.8	11.6	7.8	915.2
0.0	20.6	456.6	11.6	8.0	915.2
0.0	21.2	457.8	11.6	8.7	915.2
0.0	21.8	455.3	11.5	8.3	915.2
0.0	23.2	435.4	11.5	8.2	915.2
0.1	25.0	369.6	11.5	7.5	915.2
0.9	24.0	63.8	11.4	4.8	915.2
0.0	23.9	304.8	11.4	7.2	915.2
0.0	22.4	422.8	11.4	7.9	915.2
0.0	22.0	429.4	11.4	8.2	915.2
0.0	22.5	425.4	11.3	8.0	915.2
0.0	22.8	413.8	11.3	8.1	915.2
0.0	22.8	408.0	11.3	7.9	915.2
0.0	23.4	403.7	11.2	7.8	915.2
0.0	23.6	392.1	11.2	7.2	915.2
0.0	22.4	359.4	11.2	6.6	915.2
0.0	19.2	410.3	11.2	7.1	915.2
0.0	18.8	403.3	11.1	7.0	915.2
0.0	19.7	397.7	11.1	7.1	915.2
0.0	20.1	396.5	11.1	7.4	915.2
0.0	20.2	397.5	11.0	6.9	915.2
0.1	24.4	378.6	11.0	7.7	915.2
0.4	26.5	217.1	11.0	6.1	917.0
25.8	17.3	147.2	11.0	8.1	917.0
0.1	11.4	161.6	10.9	4.0	917.0
0.0	7.1	382.1	10.9	4.1	917.0
0.0	6.0	394.2	10.9	3.7	917.0
0.0	9.1	387.7	10.9	4.6	917.0
0.0	12.1	378.5	10.8	5.1	917.0
0.0	14.7	363.4	10.8	5.3	917.0
0.0	14.2	342.8	10.8	5.1	917.0
0.0	14.6	359.7	10.8	5.5	917.0
0.0	14.9	349.3	10.7	5.6	917.0
0.0	15.8	343.2	10.7	5.7	917.0
0.0	15.4	329.2	10.7	5.8	917.0
0.0	16.7	343.6	10.7	6.0	917.0
0.0	17.7	339.4	10.6	5.6	917.0
0.0	16.6	320.4	10.6	5.5	917.0
0.0	15.2	330.1	10.6	4.7	917.0
0.4	17.7	310.6	10.6	5.1	917.0
0.2	15.5	108.5	10.6	4.7	917.0
0.0	13.6	330.8	10.5	4.9	917.0
0.0	13.5	338.4	10.5	5.0	917.0
0.0	14.0	332.6	10.5	5.3	917.0
0.0	14.5	327.7	10.5	5.3	917.0
0.0	15.2	321.0	10.5	5.0	917.0
0.0	15.6	221.5	10.4	5.0	917.0
0.0	18.0	312.5	10.4	6.0	917.0
0.0	19.1	256.9	10.4	5.7	917.0
0.0	19.5	250.0	10.4	5.5	917.0
0.0	19.4	307.8	10.4	5.6	917.0
0.1	20.6	291.7	10.4	5.5	917.0
0.4	17.8	117.1	10.3	3.3	920.2
13.2	11.2	32.9	10.3	4.3	920.2
0.0	10.2	265.6	10.3	2.6	920.2
2.4	10.5	38.8	10.3	1.5	920.2
0.1	11.2	248.5	10.3	3.7	920.2
1.9	4.8	133.3	10.3	4.3	920.2
0.0	0.2	317.5	10.3	1.9	920.2
0.0	3.2	311.5	10.3	2.9	920.2
0.0	5.9	304.1	10.2	3.5	920.2
0.0	9.7	302.7	10.2	4.0	920.2
0.0	14.6	223.1	10.2	5.0	920.2
17.2	16.3	65.2	10.2	3.6	920.2
2.5	12.8	17.4	10.2	3.6	920.2
0.1	9.9	139.4	10.2	2.8	920.2
0.0	12.8	282.2	10.2	3.6	920.2
4.9	19.0	200.1	10.2	4.9	920.2
0.4	10.0	93.3	10.2	4.3	920.2
1.0	9.1	140.7	10.2	2.2	920.2
0.3	8.2	136.2	10.2	2.6	920.2
0.1	6.8	125.6	10.2	2.3	920.2
0.6	9.3	207.2	10.2	3.1	920.2
46.1	13.8	58.6	10.2	2.8	920.2
18.9	10.0	19.9	10.2	3.2	920.2
7.5	4.6	26.5	10.2	2.4	920.2
0.4	1.4	116.2	10.2	1.9	920.2
0.0	2.0	297.4	10.2	2.4	920.2
0.0	-1.8	235.3	10.2	1.7	920.2
0.1	-3.9	292.1	10.2	1.3	920.2
0.0	-4.0	304.9	10.2	1.5	920.2
0.0	-3.4	310.0	10.2	1.5	920.2
0.0	-2.5	311.4	10.2	1.7	920.2
0.0	-1.2	310.8	10.2	2.2	924.6
0.0	-1.2	308.9	10.2	2.2	924.6
0.0	1.9	304.3	10.2	2.9	924.6
0.0	2.3	273.6	10.2	2.9	924.6
0.0	3.5	302.7	10.3	2.9	924.6
0.0	3.2	302.6	10.3	2.6	924.6
0.0	5.4	300.6	10.3	3.2	924.6
0.0	4.3	274.9	10.3	3.2	924.6
0.0	1.7	323.4	10.3	2.7	924.6
0.0	0.7	329.2	10.3	2.8	924.6
0.0	4.0	327.9	10.3	3.8	924.6
0.0	5.7	324.5	10.3	4.2	924.6
0.0	7.6	330.6	10.4	4.6	924.6
0.0	5.7	329.2	10.4	3.4	924.6
0.0	6.1	331.3	10.4	4.1	924.6
0.0	5.6	327.5	10.4	4.2	924.6
0.0	1.9	343.1	10.4	3.0	924.6
0.0	2.2	347.4	10.4	3.4	924.6
0.0	5.2	349.6	10.5	4.4	924.6
0.0	8.3	339.5	10.5	4.9	924.6
0.0	8.1	343.2	10.5	4.8	924.6
0.0	11.4	349.3	10.5	5.7	924.6
0.0	8.3	343.2	10.5	4.7	924.6
0.0	9.8	344.1	10.6	5.1	924.6
0.0	13.2	341.0	10.6	6.2	924.6
0.0	14.7	340.4	10.6	6.5	924.6
0.0	14.6	343.7	10.6	6.1	924.6
0.0	16.1	349.5	10.6	6.3	924.6
0.0	16.0	358.9	10.7	7.2	924.6
0.0	10.2	367.1	10.7	4.2	924.6
0.0	16.9	305.7	10.7	6.8	924.6
0.0	16.6	346.5	10.7	7.9	926.7
0.0	12.1	363.9	10.8	5.2	926.7
3.7	10.1	129.9	10.8	4.0	926.7
0.0	11.1	368.1	10.8	5.2	926.7
0.0	15.3	378.1	10.8	6.7	926.7
0.0	18.8	362.1	10.9	7.2	926.7
0.1	20.8	194.4	10.9	5.4	926.7
0.0	23.7	325.1	10.9	7.1	926.7
3.6	23.5	322.1	10.9	8.9	926.7
9.7	14.0	348.2	11.0	5.3	926.7
21.8	11.8	41.4	11.0	5.3	926.7
1.0	6.0	105.5	11.0	1.8	926.7
0.4	7.3	74.3	11.1	2.2	926.7
3.2	11.7	39.2	11.1	4.5	926.7
3.3	17.3	88.0	11.1	4.7	926.7
8.5	6.8	23.5	11.1	5.7	926.7
0.5	-0.7	153.9	11.2	2.3	926.7
0.0	-1.6	392.2	11.2	2.4	926.7
0.0	1.5	422.0	11.2	3.4	926.7
0.0	0.1	420.9	11.2	2.5	926.7
0.4	2.1	163.2	11.3	2.6	926.7
2.7	2.9	71.4	11.3	1.8	926.7
0.4	7.8	382.4	11.3	4.3	926.7
0.0	6.6	388.3	11.4	4.1	926.7
0.2	7.7	259.0	11.4	4.2	926.7
0.0	9.3	451.0	11.4	6.1	926.7
0.0	13.6	339.4	11.5	6.7	926.7
0.0	12.7	241.0	11.5	5.4	926.7
0.0	14.2	437.4	11.5	6.7	926.7
0.0	18.0	452.5	11.5	7.5	927.6
1.4	20.4	420.4	11.6	8.1	927.6
12.5	16.9	55.9	11.6	2.5	927.6
5.6	20.0	353.6	11.6	6.7	927.6
20.4	8.5	38.8	11.7	7.0	927.6
33.2	5.8	35.7	11.7	2.7	927.6
29.4	10.1	35.4	11.7	3.6	927.6
26.1	10.9	33.9	11.8	3.3	927.6
3.7	7.3	57.6	11.8	3.4	927.6
6.3	7.0	76.0	11.8	2.2	927.6
15.3	10.8	35.2	11.8	4.2	927.6
13.5	12.5	40.6	11.9	4.7	927.6
17.3	8.4	40.3	11.9	3.4	927.6
47.4	7.7	46.1	11.9	2.0	927.6
1.8	6.2	43.2	12.0	2.9	927.6
17.9	7.7	160.1	12.0	4.0	927.6
26.0	8.4	160.5	12.0	3.4	927.6
26.3	7.9	42.8	12.1	1.7	927.6
15.9	7.8	33.9	12.1	1.6	927.6
22.5	10.1	49.2	12.1	3.0	927.6
30.2	10.9	57.1	12.2	3.9	927.6
0.3	9.8	251.9	12.2	4.5	927.6
0.1	11.8	528.7	12.2	6.8	927.6
14.0	12.5	161.7	12.2	6.1	927.6
3.2	7.2	92.0	12.3	5.0	927.6
2.2	10.6	419.1	12.3	5.1	927.6
10.9	11.4	82.6	12.3	4.4	927.6
4.1	15.3	346.8	12.4	6.9	927.6
10.3	17.4	88.3	12.4	5.4	927.6
48.1	20.9	151.7	12.4	5.9	927.6
0.9	16.9	186.4	12.5	7.0	927.6
57.2	20.8	385.6	12.5	8.9	928.3
39.8	16.1	44.4	12.5	8.1	928.3
32.6	13.5	62.6	12.6	3.2	928.3
3.3	11.0	137.1	12.6	5.0	928.3
16.2	10.0	93.0	12.6	3.5	928.3
19.7	12.3	54.5	12.6	4.5	928.3
22.6	12.5	55.7	12.7	4.9	928.3
5.5	10.9	97.9	12.7	3.9	928.3
0.0	10.7	584.5	12.7	7.4	928.3
0.0	14.3	604.1	12.8	7.6	928.3
0.0	14.7	602.8	12.8	8.6	928.3
0.0	20.2	564.8	12.8	9.6	928.3
0.0	24.3	571.5	12.8	10.3	928.3
5.3	27.7	543.3	12.9	10.5	928.3
26.1	21.3	101.2	12.9	8.9	928.3
27.1	13.9	47.4	12.9	5.7	928.3
16.9	15.5	217.5	13.0	7.6	928.3
0.1	13.4	533.5	13.0	7.7	928.3
0.0	16.8	610.2	13.0	9.3	928.3
0.2	23.7	585.5	13.0	10.4	928.3
15.8	26.1	399.6	13.1	9.0	928.3
23.4	14.3	55.9	13.1	10.6	928.3
7.8	14.4	183.3	13.1	6.6	928.3
49.3	15.0	48.1	13.2	3.3	928.3
28.5	17.3	65.1	13.2	7.4	928.3
8.3	20.7	148.8	13.2	7.8	928.3
25.2	22.3	121.0	13.2	8.2	928.3
13.2	20.5	429.2	13.3	8.5	928.3
23.2	16.9	65.6	13.3	4.2	928.3
3.9	16.1	104.3	13.3	5.7	928.3
59.6	18.7	437.9	13.3	8.8	929.4
53.9	18.8	67.0	13.4	5.7	929.4
7.0	19.3	109.3	13.4	5.4	929.4
0.1	25.9	496.4	13.4	11.8	929.4
10.8	27.5	494.3	13.4	10.2	929.4
60.9	23.3	191.8	13.5	11.7	929.4
1.8	16.5	154.3	13.5	5.5	929.4
0.4	16.6	406.5	13.5	8.1	929.4
0.0	18.5	554.7	13.5	8.9	929.4
0.0	20.8	478.5	13.6	10.2	929.4
0.0	25.6	612.1	13.6	12.0	929.4
0.2	26.4	308.1	13.6	9.2	929.4
1.8	25.1	378.4	13.6	11.1	929.4
0.3	22.7	265.6	13.6	6.8	929.4
3.8	27.1	481.9	13.7	9.8	929.4
0.0	29.1	622.7	13.7	11.7	929.4
15.7	22.5	544.5	13.7	14.2	929.4
0.0	18.3	412.0	13.7	8.8	929.4
0.0	21.6	631.1	13.7	9.7	929.4
0.0	22.7	349.0	13.8	8.8	929.4
31.1	21.8	206.3	13.8	10.3	929.4
7.3	19.2	73.8	13.8	7.4	929.4
0.0	23.8	626.5	13.8	10.5	929.4
0.0	25.1	271.9	13.8	8.6	929.4
0.1	25.2	644.4	13.9	11.4	929.4
0.0	26.2	563.8	13.9	11.6	929.4
0.0	27.5	536.6	13.9	12.0	929.4
0.2	26.1	426.8	13.9	11.2	929.4
0.1	21.6	149.7	13.9	8.3	929.4
0.0	24.2	663.0	13.9	11.1	929.4
0.2	26.9	459.4	13.9	10.5	929.4
6.6	24.4	122.5	14.0	7.2	927.9
0.0	23.5	647.8	14.0	10.1	927.9
0.0	21.1	628.0	14.0	10.5	927.9
0.0	23.8	491.7	14.0	10.3	927.9
2.0	25.1	611.0	14.0	13.0	927.9
0.0	20.8	550.2	14.0	10.6	927.9
0.0	21.6	654.9	14.0	10.2	927.9
0.0	22.6	371.5	14.0	9.6	927.9
0.0	26.6	658.4	14.0	12.9	927.9
0.4	29.6	469.2	14.0	11.5	927.9
12.8	27.6	158.5	14.1	9.3	927.9
35.4	25.9	104.2	14.1	6.3	927.9
0.1	26.7	621.3	14.1	11.1	927.9
0.0	26.8	649.4	14.1	10.9	927.9
0.0	28.4	559.5	14.1	11.4	927.9
2.1	28.7	492.0	14.1	11.5	927.9
13.1	26.8	540.2	14.1	11.3	927.9
0.7	25.5	493.7	14.1	8.7	927.9
0.0	25.0	328.1	14.1	8.7	927.9
0.0	25.5	242.0	14.1	8.8	927.9
0.0	24.6	267.4	14.1	6.7	927.9
13.7	26.0	438.1	14.1	9.3	927.9
15.2	26.2	493.1	14.1	10.0	927.9
14.5	27.1	479.4	14.1	9.0	927.9
22.4	26.1	329.4	14.1	7.9	927.9
13.2	25.5	147.8	14.1	6.2	927.9
15.3	26.9	337.9	14.1	8.7	927.9
10.1	26.8	347.2	14.1	9.3	927.9
12.4	26.8	129.6	14.1	8.3	927.9
34.9	27.4	323.9	14.1	8.5	927.9
21.4	26.7	127.4	14.0	7.0	923.7
13.5	28.1	474.2	14.0	9.9	923.7
8.9	29.0	570.2	14.0	10.8	923.7
2.7	29.2	408.8	14.0	10.4	923.7
0.0	30.8	621.8	14.0	11.8	923.7
0.0	31.6	639.8	14.0	12.0	923.7
1.9	31.6	633.4	14.0	11.7	923.7
0.0	32.0	637.6	14.0	12.2	923.7
4.5	31.1	638.6	14.0	12.0	923.7
9.9	29.3	525.8	14.0	11.1	923.7
20.0	27.6	238.9	14.0	8.7	923.7
22.4	27.1	385.7	13.9	8.8	923.7
20.0	27.5	485.8	13.9	9.7	923.7
11.6	28.1	562.3	13.9	10.1	923.7
29.6	27.9	529.9	13.9	9.5	923.7
19.7	28.3	575.1	13.9	10.1	923.7
6.5	29.1	584.1	13.9	11.3	923.7
1.7	29.9	587.7	13.8	11.6	923.7
4.0	30.0	549.9	13.8	11.2	923.7
6.8	29.1	450.5	13.8	10.0	923.7
8.3	29.5	582.7	13.8	10.0	923.7
6.0	30.0	514.8	13.8	10.6	923.7
7.2	30.1	499.1	13.8	10.9	923.7
3.8	30.5	576.9	13.7	11.2	923.7
0.8	30.9	519.6	13.7	11.2	923.7
4.8	30.5	529.5	13.7	12.4	923.7
2.5	30.7	545.7	13.7	11.7	923.7
4.2	29.3	519.8	13.7	10.9	923.7
1.3	27.8	229.9	13.6	7.2	923.7
1.0	28.1	235.7	13.6	8.5	923.7
9.3	28.7	546.2	13.6	10.2	923.7
9.3	28.6	517.4	13.6	10.1	923.7
10.1	28.5	438.5	13.6	9.6	923.7
15.0	28.5	403.6	13.5	9.2	923.7
3.9	28.7	431.8	13.5	9.2	923.7
0.2	28.9	545.4	13.5	10.2	923.7
0.0	29.7	583.5	13.5	9.9	923.7
7.6	28.7	511.1	13.4	10.4	923.7
1.6	27.9	260.6	13.4	8.7	923.7
1.3	29.2	455.9	13.4	9.3	923.7
13.0	28.7	372.9	13.4	9.6	923.7
11.2	28.0	298.5	13.3	7.9	923.7
2.5	27.8	364.1	13.3	8.0	923.7
1.2	28.1	459.8	13.3	8.7	923.7
1.6	27.4	228.5	13.3	6.8	923.7
3.9	27.4	420.2	13.2	7.7	923.7
7.9	26.6	214.4	13.2	6.5	923.7
13.4	27.4	460.5	13.2	8.5	923.7
15.1	27.8	472.6	13.2	9.6	923.7
6.3	28.8	575.9	13.1	10.4	923.7
6.1	29.2	559.0	13.1	9.5	923.7
17.3	28.9	491.2	13.1	9.4	923.7
17.1	28.5	510.4	13.0	9.7	923.7
4.1	28.5	442.0	13.0	9.2	923.7
3.4	28.1	472.1	13.0	8.6	923.7
10.3	27.8	418.5	13.0	8.8	923.7
8.6	27.7	486.4	12.9	8.1	923.7
0.9	27.4	312.4	12.9	7.3	923.7
2.6	27.3	260.3	12.9	7.7	923.7
10.9	27.3	361.2	12.8	8.6	923.7
10.8	28.0	501.9	12.8	9.5	923.7
0.5	29.2	505.7	12.8	9.1	923.7
19.8	28.2	441.9	12.8	9.1	927.2
12.0	28.1	460.4	12.7	9.0	927.2
23.7	27.5	386.7	12.7	8.2	927.2
2.3	25.0	135.6	12.7	7.2	927.2
0.0	23.0	397.4	12.6	7.2	927.2
0.3	24.6	477.4	12.6	7.7	927.2
0.0	25.6	521.9	12.6	7.1	927.2
0.8	26.1	405.4	12.6	7.7	927.2
0.0	25.9	182.0	12.5	6.7	927.2
0.0	25.5	167.8	12.5	7.9	927.2
1.0	25.6	262.8	12.5	7.2	927.2
20.9	25.3	341.1	12.4	7.5	927.2
9.3	26.2	470.5	12.4	8.1	927.2
0.0	27.8	499.0	12.4	9.0	927.2
0.3	28.2	440.0	12.3	8.9	927.2
2.9	27.9	389.0	12.3	8.4	927.2
0.2	28.8	460.9	12.3	8.9	927.2
0.3	29.4	459.0	12.3	9.2	927.2
0.0	29.5	482.8	12.2	9.7	927.2
0.0	29.5	500.0	12.2	9.8	927.2
1.6	28.5	476.8	12.2	9.7	927.2
3.6	23.0	156.6	12.1	8.3	927.2
0.0	21.1	297.1	12.1	7.2	927.2
0.0	22.8	460.0	12.1	8.0	927.2
0.0	21.4	505.2	12.0	7.1	927.2
0.0	22.7	430.4	12.0	8.3	927.2
0.0	21.2	506.1	12.0	8.3	927.2
0.0	23.5	501.4	12.0	9.8	927.2
0.0	24.8	492.8	11.9	10.3	927.2
0.0	24.6	485.1	11.9	9.5	927.2
0.0	25.1	473.6	11.9	9.6	928.6
0.0	26.1	467.4	11.8	9.6	928.6
0.0	27.6	462.2	11.8	9.5	928.6
0.1	29.4	413.2	11.8	9.0	928.6
20.8	26.5	357.1	11.7	10.1	928.6
7.4	18.9	13.7	11.7	6.0	928.6
0.1	15.0	125.8	11.7	5.0	928.6
0.0	15.4	466.3	11.7	6.2	928.6
0.0	14.9	473.8	11.6	6.7	928.6
0.0	17.4	469.7	11.6	8.1	928.6
0.0	19.6	461.9	11.6	8.7	928.6
0.0	21.0	458.4	11.5	8.9	928.6
0.0	22.3	450.9	11.5	8.4	928.6
0.0	20.7	437.8	11.5	7.7	928.6
0.0	19.0	381.3	11.4	7.1	928.6
0.0	20.4	400.0	11.4	7.8	928.6
0.0	20.7	347.8	11.4	8.3	928.6
0.0	22.4	410.3	11.4	7.5	928.6
0.0	21.4	146.8	11.3	6.9	928.6
0.0	17.7	439.6	11.3	6.2	928.6
0.0	19.6	421.2	11.3	7.1	928.6
0.0	22.2	368.9	11.2	8.6	928.6
0.0	23.6	393.6	11.2	8.3	928.6
0.0	22.4	136.5	11.2	5.9	928.6
0.0	23.9	313.1	11.2	7.3	928.6
0.0	23.7	303.7	11.1	7.6	928.6
0.0	24.6	377.6	11.1	7.8	928.6
4.9	14.4	72.7	11.1	6.9	928.6
0.0	10.2	405.9	11.0	4.3	928.6
0.0	11.3	410.2	11.0	5.6	928.6
0.0	14.0	399.1	11.0	6.4	928.6
0.0	16.3	389.4	11.0	6.7	930.4
0.0	18.3	378.5	10.9	6.7	930.4
0.0	21.3	340.2	10.9	6.7	930.4
0.0	21.9	181.5	10.9	5.4	930.4
13.4	22.5	207.6	10.9	5.6	930.4
0.4	21.1	83.3	10.8	4.6	930.4
0.0	22.5	343.2	10.8	5.6	930.4
3.8	22.6	320.8	10.8	5.5	930.4
13.1	17.2	236.8	10.8	6.4	930.4
0.0	10.5	346.8	10.7	4.1	930.4
0.0	12.1	358.4	10.7	4.6	930.4
0.0	16.3	323.3	10.7	5.9	930.4
0.1	19.6	278.5	10.7	5.8	930.4
1.8	19.1	96.9	10.6	5.0	930.4
1.9	18.5	261.7	10.6	4.2	930.4
7.7	14.3	71.1	10.6	5.5	930.4
0.2	7.5	196.6	10.6	3.1	930.4
0.0	10.1	338.4	10.6	4.0	930.4
0.0	15.2	320.5	10.5	5.4	930.4
0.0	19.3	270.8	10.5	5.4	930.4
1.6	20.0	279.3	10.5	7.0	930.4
0.0	11.8	173.0	10.5	3.2	930.4
1.0	13.0	263.7	10.5	3.5	930.4
4.6	17.0	137.0	10.4	4.0	930.4
16.0	16.7	30.7	10.4	3.8	930.4
1.1	11.6	67.3	10.4	1.6	930.4
0.3	10.7	46.6	10.4	2.2	930.4
40.1	10.4	59.7	10.4	2.0	930.4
14.4	12.8	24.3	10.4	1.9	930.4
2.8	15.1	37.6	10.3	2.7	930.4
1.0	17.9	134.9	10.3	4.0	933.6
5.0	14.8	21.9	10.3	3.1	933.6
1.8	14.8	109.7	10.3	2.6	933.6
5.8	12.8	69.6	10.3	4.0	933.6
0.1	5.3	168.2	10.3	3.2	933.6
0.5	0.6	205.9	10.3	1.7	933.6
0.3	3.9	150.5	10.3	2.4	933.6
1.1	7.9	71.9	10.2	2.6	933.6
0.5	6.1	142.5	10.2	2.4	933.6
0.4	5.6	107.4	10.2	1.9	933.6
0.4	7.0	134.3	10.2	2.3	933.6
0.1	7.8	294.1	10.2	3.5	933.6
0.2	8.0	255.9	10.2	3.9	933.6
0.0	1.1	312.6	10.2	2.4	933.6
0.0	3.7	311.8	10.2	3.1	933.6
0.1	8.8	299.8	10.2	4.6	933.6
0.1	14.6	274.6	10.2	5.3	933.6
0.9	21.0	203.8	10.2	5.2	933.6
10.6	19.3	50.3	10.2	5.0	933.6
9.5	10.3	25.4	10.2	2.6	933.6
14.1	9.7	23.6	10.2	1.4	933.6
0.3	8.8	93.0	10.2	2.5	933.6
5.9	12.4	131.4	10.2	3.2	933.6
38.3	13.2	19.9	10.2	2.0	933.6
13.8	13.4	13.2	10.2	2.2	933.6
10.3	12.6	16.5	10.2	1.5	933.6
3.3	11.1	21.5	10.2	1.8	933.6
17.5	11.0	87.6	10.2	2.0	933.6
9.5	15.0	18.5	10.2	3.7	933.6
7.6	12.8	12.3	10.2	4.2	933.6
2.0	3.4	18.1	10.2	2.9	933.6
0.0	1.4	306.4	10.2	2.1	938.0
0.0	2.0	315.1	10.2	2.5	938.0
2.2	5.0	309.3	10.2	3.1	938.0
2.7	1.1	72.8	10.3	2.2	938.0
0.0	0.8	318.8	10.3	2.1	938.0
0.0	4.1	307.2	10.3	2.9	938.0
0.0	5.0	310.3	10.3	3.1	938.0
0.0	6.0	286.7	10.3	3.0	938.0
8.1	8.5	253.9	10.3	3.8	938.0
0.0	2.8	229.4	10.3	3.2	938.0
0.0	-0.7	323.7	10.3	1.9	938.0
0.0	4.6	319.6	10.4	3.6	938.0
0.0	2.2	328.4	10.4	2.8	938.0
0.0	4.9	326.0	10.4	3.4	938.0
0.0	8.9	315.3	10.4	4.5	938.0
0.0	6.1	304.4	10.4	3.6	938.0
0.0	6.5	328.8	10.4	3.3	938.0
0.8	9.6	207.4	10.5	3.9	938.0
8.0	10.3	95.9	10.5	2.8	938.0
9.6	5.5	19.5	10.5	3.1	938.0
0.2	-1.6	174.4	10.5	2.1	938.0
0.0	-0.5	350.7	10.5	2.4	938.0
1.2	4.7	222.5	10.6	3.1	938.0
4.9	9.2	30.8	10.6	3.1	938.0
2.1	5.1	27.7	10.6	2.6	938.0
6.3	6.4	68.8	10.6	2.1	938.0
2.9	3.1	53.8	10.6	1.9	938.0
0.1	5.0	358.4	10.7	3.6	938.0
0.1	6.7	315.8	10.7	4.6	938.0
0.1	7.8	209.6	10.7	4.3	938.0
0.0	9.4	370.7	10.7	4.4	938.0
0.0	11.9	374.2	10.8	5.7	940.1
0.0	6.0	328.1	10.8	3.0	940.1
0.0	4.1	297.0	10.8	3.1	940.1
0.0	1.7	394.6	10.8	3.1	940.1
0.0	7.5	331.1	10.9	4.4	940.1
0.0	7.2	400.0	10.9	3.9	940.1
0.0	12.8	397.6	10.9	6.5	940.1
0.0	14.1	362.3	10.9	6.8	940.1
0.0	10.1	388.6	11.0	5.7	940.1
2.4	12.1	400.7	11.0	5.8	940.1
0.2	10.9	164.7	11.0	5.3	940.1
0.0	13.7	398.9	11.0	6.8	940.1
0.4	15.5	352.4	11.1	6.4	940.1
33.2	8.7	47.1	11.1	5.9	940.1
0.0	1.1	429.0	11.1	2.9	940.1
3.3	4.1	347.6	11.2	3.3	940.1
0.5	4.9	151.0	11.2	3.1	940.1
0.1	10.4	404.9	11.2	5.5	940.1
0.0	13.4	427.2	11.2	6.3	940.1
17.5	17.1	326.8	11.3	7.2	940.1
5.6	15.9	66.8	11.3	3.5	940.1
4.5	18.7	135.7	11.3	5.4	940.1
22.3	14.1	56.9	11.4	7.5	940.1
17.0	4.7	24.8	11.4	2.6	940.1
0.5	4.3	151.4	11.4	3.1	940.1
0.2	9.6	342.2	11.4	5.8	940.1
0.0	8.1	458.4	11.5	4.5	940.1
1.0	15.3	349.4	11.5	7.4	940.1
10.6	11.6	83.9	11.5	4.2	941.0
12.0	13.7	143.0	11.6	4.5	941.0
0.8	12.6	169.1	11.6	4.7	941.0
0.1	14.4	299.9	11.6	5.6	941.0
34.3	17.6	84.6	11.7	7.9	941.0
0.4	6.2	67.6	11.7	3.2	941.0
21.8	7.7	83.6	11.7	3.7	941.0
0.1	12.2	193.9	11.7	4.9	941.0
6.9	20.6	346.8	11.8	8.3	941.0
15.2	8.9	26.0	11.8	5.8	941.0
7.8	7.5	33.8	11.8	2.3	941.0
7.2	11.0	44.3	11.9	4.7	941.0
5.8	10.8	28.4	11.9	3.9	941.0
12.5	12.0	47.6	11.9	2.8	941.0
10.9	11.1	26.3	12.0	4.3	941.0
8.6	7.5	30.7	12.0	3.3	941.0
1.6	5.6	84.6	12.0	2.6	941.0
2.8	6.5	239.2	12.1	3.6	941.0
7.2	11.5	62.2	12.1	5.5	941.0
9.1	17.8	80.9	12.1	6.3	941.0
6.0	13.5	55.3	12.1	6.3	941.0
4.3	16.0	182.9	12.2	7.3	941.0
11.6	8.6	37.3	12.2	3.8	941.0
24.0	8.3	54.4	12.2	2.6	941.0
19.3	9.3	64.6	12.3	3.1	941.0
4.0	12.6	163.8	12.3	5.4	941.0
53.8	10.8	75.1	12.3	7.0	941.0
9.2	5.8	31.2	12.4	2.1	941.0
36.5	7.4	45.4	12.4	3.8	941.0
1.4	4.7	133.0	12.4	4.6	941.0
0.0	9.3	412.5	12.5	5.9	941.0
0.0	10.7	291.7	12.5	5.7	941.7
0.0	13.8	501.3	12.5	7.7	941.7
0.0	17.0	558.4	12.5	9.2	941.7
0.0	18.9	541.6	12.6	10.0	941.7
0.0	20.7	478.2	12.6	8.0	941.7
3.1	22.3	215.7	12.6	8.8	941.7
3.2	16.0	218.7	12.7	11.8	941.7
0.0	14.3	583.4	12.7	7.7	941.7
2.2	12.6	143.4	12.7	5.8	941.7
0.0	15.6	598.7	12.8	8.7	941.7
0.0	18.5	599.6	12.8	10.0	941.7
0.0	20.3	592.4	12.8	10.9	941.7
0.0	20.9	611.2	12.8	10.2	941.7
32.5	21.7	473.1	12.9	11.0	941.7
36.6	18.9	40.3	12.9	3.5	941.7
10.2	15.5	298.3	12.9	11.0	941.7
0.0	15.9	622.4	13.0	6.7	941.7
1.0	22.2	559.3	13.0	10.9	941.7
0.0	18.2	581.5	13.0	8.4	941.7
0.0	15.2	355.0	13.0	7.5	941.7
0.0	14.9	598.9	13.1	8.8	941.7
0.0	17.5	639.3	13.1	9.5	941.7
16.7	21.0	591.0	13.1	10.4	941.7
38.2	18.7	73.7	13.2	6.1	941.7
2.9	16.6	101.8	13.2	3.9	941.7
9.4	16.9	89.5	13.2	4.7	941.7
15.5	17.2	88.1	13.2	5.7	941.7
0.0	14.4	646.1	13.3	9.4	941.7
0.0	18.1	645.5	13.3	9.4	941.7
0.1	21.4	603.5	13.3	10.9	941.7
1.4	22.3	435.6	13.3	10.9	942.8
5.8	18.6	47.3	13.4	3.6	942.8
5.3	17.6	104.1	13.4	5.8	942.8
0.1	18.8	580.3	13.4	9.8	942.8
