tree_id,x,y,height,dbh,cluster
609,51.34910000004191,73.28039999969452,7.8,0.091,1
610,31.50310000002235,23.681399999765304,16.5,0.168,2
611,39.22110000001583,80.26939999975411,5,0.132,1
614,56.649100000088474,28.36139999946728,7.5,0.116,1
615,67.45510000007079,62.95939999969825,13.6,0.225,2
616,60.085100000075435,62.20639999967217,2.8,0.096,1
617,51.76810000003632,75.95139999978392,5.6,0.096,1
619,53.30610000009499,70.65939999988451,6.3,0.17,1
621,59.136100000053084,27.35739999974296,7.4,0.159,2
623,52.84510000008475,72.02339999947846,12.4,0.074,1
624,39.44210000003539,74.24039999965727,7.8,0.077,1
625,36.183100000073566,29.634399999511984,10.9,0.097,1
626,45.710100000075435,61.500399999899415,9.7,0.084,1
627,61.87710000009127,26.62739999976158,19.2,0.077,1
628,60.96110000000652,26.133399999813733,8.5,0.075,1
629,42.790100000033526,69.12139999970942,12.2,0.104,1
632,46.98410000005122,70.56639999954179,9.9,0.095,1
633,44.98310000000372,68.044399999661,15.6,0.17,1
634,60.78210000000279,23.92039999982491,9.7,0.09,1
635,29.86710000008196,25.239399999493358,15.5,0.204,1
636,57.24110000003446,57.89039999956414,3.3,0.029,1
637,47.8041,79.298399999851,6.9,0.072,1
638,24.055100000047496,10.970399999638646,9.3,0.121,2
639,56.14410000008382,67.71739999961257,3.9,0.071,1
640,46.1791,44.80439999990314,3,0.069,1
641,63.12210000008661,78.64939999964236,12,0.15,1
642,58.03710000000745,69.07239999959394,3.6,0.062,1
643,45.3271000000447,61.233399999906865,10.5,0.094,1
644,76.83010000007079,44.73039999988079,4.9,0.049,1
645,52.6681000000596,66.80039999971315,5.1,0.064,1
646,70.40110000006706,57.436399999653545,4.4,0.05,2
647,47.56110000009965,67.63839999970197,16.6,0.174,1
648,38.87210000008661,66.67639999987706,15.4,0.158,1
649,83.50009999999628,46.77439999964237,17.2,0.327,1
651,55.03710000000745,75.29639999952316,5.7,0.141,1
652,45.67110000008568,65.73039999988079,5,0.072,1
653,72.67010000003819,37.934399999791374,14.6,0.13,1
654,46.62310000001769,35.087399999724326,14,0.051,1
655,69.96210000005402,88.20139999978392,5.2,0.068,2
656,59.98310000000372,52.328399999646095,12.3,0.076,1
657,54.26610000005774,66.73339999990687,4.4,0.199,1
658,45.934100000004655,66.38339999981373,4.4,0.063,1
659,59.742100000081955,39.67039999982491,18.8,0.286,1
660,49.850100000089405,74.51539999956414,15.2,0.175,1
661,51.86610000003446,73.85439999971688,4.5,0.044,1
662,64.76310000003167,62.30139999987706,7.7,0.159,1
663,56.32310000008754,60.80539999960139,5.5,0.055,1
665,45.7141000000326,85.53939999977275,4.4,0.064,1
666,43.49810000001769,46.06239999981746,9.1,0.128,1
669,35.0211000000624,37.70439999981001,11.1,0.1,1
670,44.77910000009313,67.14339999959022,7.2,0.059,1
671,53.303100000068916,72.54339999949708,4.4,0.064,1
672,45.307100000026075,60.76539999956414,5.9,0.069,1
673,76.66010000002888,67.79139999963492,7.5,0.366,1
674,33.63810000003167,48.50239999976158,11.7,0.153,1
675,66.55010000004285,82.82439999992175,1.7,0.1,2
676,43.795100000038175,22.643399999590216,14.7,0.197,1
677,51.89210000010524,59.91639999963492,5.4,0.051,2
678,54.37610000004377,80.91139999974668,4.8,0.051,1
679,35.03410000009779,29.52839999983236,17.8,0.131,1
681,35.59010000008009,62.75339999992549,4.4,0.047,2
682,35.54110000008103,30.260399999675897,10,0.058,1
683,55.01510000001024,66.7493999997355,6.9,0.117,1
684,45.045100000038175,67.47939999971688,9.9,0.108,1
685,40.31910000001397,81.4544,4.5,0.142,2
686,22.194100000013968,40.63239999964982,14.6,0.238,1
688,30.65610000007171,85.51739999989196,7.4,0.116,2
689,71.20510000007079,67.13839999970197,4.2,0.1,1
690,58.566100000104306,59.76439999986589,18.2,0.156,1
691,54.51610000005774,44.95539999950826,2.8,0.037,1
692,38.680100000047496,43.41139999974668,5.4,0.067,1
693,54.53710000000745,49.44539999973178,4.2,0.059,1
694,44.76310000003167,61.59639999980256,3.1,0.118,1
695,52.01710000010524,80.91439999977275,4.8,0.19,2
697,41.50210000009127,84.25739999964982,6.5,0.096,2
698,52.475100000089405,86.62239999987334,9.3,0.13,2
699,60.509100000074504,87.1583999997206,14.1,0.295,1
700,76.9531000000922,35.7603999996759,12.3,0.243,1
701,57.14010000001024,78.44739999959394,7.1,0.065,1
702,64.00310000002236,84.91439999977275,3.3,0.208,1
703,44.15910000009779,44.68339999962747,8.8,0.094,1
704,45.81710000003539,54.10239999985471,4.7,0.179,1
706,65.94710000004005,83.3183999998696,4,0.247,2
708,45.18910000000931,83.11739999951944,5.2,0.116,1
709,51.085100000075435,81.65039999980628,7.4,0.112,1
710,41.966100000011174,84.06439999967964,7.6,0.071,1
711,67.51310000003167,43.436399999653545,13.7,0.18,1
712,47.14810000004098,84.6363999998398,4.2,0.092,1
714,35.27410000008848,38.225399999526886,9.2,0.127,1
715,23.237100000077298,85.30239999957531,9.2,0.186,2
717,62.62710000009127,86.30039999971316,6.3,0.078,1
718,61.37410000006519,87.29639999952316,5.2,0.071,2
719,41.97809999999907,86.76439999986587,5.6,0.088,2
720,41.08210000004936,82.27239999978019,13.5,0.207,1
721,42.97110000001583,64.81539999984354,8.4,0.164,2
722,54.555100000047496,82.23539999976904,16,0.19,1
723,55.36010000009872,81.57539999962002,5.3,0.056,1
724,54.79810000006426,90.64639999961629,12.9,0.185,2
726,51.49310000001304,82.90339999983236,7.6,0.12,1
727,54.42610000009034,81.38339999981373,4.2,0.044,2
728,88.08210000004937,66.38339999981373,6,0.141,1
729,54.66210000000745,80.5903999997504,5.5,0.045,1
730,68.95510000007079,82.52339999947846,8.6,0.096,2
731,61.964100000032595,55.86839999968335,8.4,0.158,1
732,43.324100000018625,81.41639999963492,9.6,0.104,1
733,44.17210000001677,80.48239999974295,5.2,0.082,2
734,30.615100000103375,84.9913999998212,12.7,0.098,1
735,86.51610000005775,63.07039999973178,7.5,0.125,1
736,29.678100000068916,84.50039999989941,5.1,0.065,2
737,50.36010000009872,85.28939999977275,7.3,0.044,1
738,90.85910000005123,59.24439999984726,8.2,0.187,1
739,85.09710000006332,66.11839999968335,5.4,0.14,2
741,55.43110000009499,90.56339999951572,12,0.128,2
742,58.14210000010524,90.16339999960884,6.8,0.065,2
745,87.98210000007265,60.315399999843535,6.2,0.078,2
746,56.81010000005215,81.4433999998696,6.6,0.084,1
747,86.73010000009407,68.08539999986216,8.5,0.251,2
749,91.7151000000801,64.7603999996759,9,0.11,1
750,55.75510000000093,80.68239999946356,9.4,0.08,1
751,43.62710000009127,82.2413999998212,12.5,0.079,1
752,93.2481000000177,67.30539999960139,7.5,0.174,2
754,86.82609999999721,58.21739999961257,9.1,0.181,1
757,86.05010000004285,47.147399999780205,9,0.11,1
761,89.82310000008755,39.13639999983981,7.4,0.228,2
762,89.18710000003072,58.073399999757854,6.8,0.143,1
763,49.451099999997204,83.3553999998808,4.4,0.094,1
764,87.91410000010245,35.42039999982491,6.9,0.248,2
767,88.65209999999814,54.134399999511984,12.2,0.274,1
769,88.6121000000773,40.7493999997355,4.5,0.177,2
770,85.01410000007917,67.9533999996461,9,0.149,1
771,92.62910000006984,59.746399999709425,5.8,0.226,2
772,85.61110000002981,56.55439999990314,6.1,0.125,1
776,88.32710000004471,61.01539999956414,7.3,0.086,2
780,90.5321000000028,49.91739999979883,17.3,0.24,2
782,85.01410000007917,48.99339999968335,13.9,0.113,2
783,87.40910000009781,47.79739999968708,6.1,0.139,1
784,91.42010000003819,51.707399999836085,8.1,0.119,2
790,85.33810000010152,51.9653999997504,17.6,0.244,1
793,91.73810000000839,49.401399999504534,11.1,0.096,1
