rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
25.2	8.9	57.3	12.8	3.5	540.0
12.6	11.3	250.5	12.8	5.8	540.0
40.2	13.0	66.8	12.8	7.0	540.0
0.0	22.2	514.5	12.9	9.7	540.0
0.5	21.1	156.5	12.9	6.6	540.0
9.5	22.0	235.2	12.9	8.2	540.0
11.6	20.9	248.1	13.0	10.0	540.0
46.8	15.7	56.5	13.0	4.9	540.0
17.8	12.2	45.0	13.0	6.7	540.0
2.9	15.5	442.2	13.0	7.6	540.0
7.0	18.8	87.6	13.1	8.9	540.0
0.0	25.8	564.7	13.1	8.8	540.0
12.3	23.3	315.3	13.1	12.0	540.0
50.4	10.2	43.0	13.2	7.2	540.0
7.6	9.6	70.5	13.2	4.3	540.0
44.2	11.0	82.8	13.2	4.0	540.0
34.7	14.0	49.4	13.2	3.9	540.0
10.3	14.2	94.4	13.3	4.8	540.0
1.4	14.0	59.2	13.3	3.4	540.0
0.9	17.3	318.1	13.3	7.8	540.4
12.3	19.0	90.1	13.3	5.5	540.4
0.0	19.5	532.7	13.4	9.0	540.4
4.1	20.0	569.0	13.4	8.4	540.4
6.5	17.7	104.2	13.4	5.8	540.4
38.3	20.3	409.3	13.4	9.0	540.4
54.3	22.4	52.2	13.5	7.3	540.4
8.0	24.1	115.1	13.5	6.0	540.4
8.7	25.9	340.5	13.5	9.0	540.4
10.6	24.9	510.2	13.5	11.5	540.4
2.6	17.4	93.7	13.6	7.9	540.4
0.0	18.8	523.3	13.6	8.9	540.4
0.0	21.5	478.7	13.6	8.6	540.4
0.0	21.5	570.0	13.6	10.4	540.4
0.0	21.2	617.3	13.6	9.8	540.4
3.8	19.2	260.4	13.7	10.6	540.4
0.0	16.0	660.5	13.7	7.5	540.4
0.0	16.4	625.2	13.7	7.8	540.4
0.2	18.0	619.0	13.7	9.8	540.4
0.0	21.6	652.8	13.8	10.7	540.4
0.0	24.0	657.2	13.8	12.2	540.4
0.1	25.2	647.7	13.8	12.3	540.4
0.0	21.7	602.5	13.8	9.2	540.4
0.0	20.3	271.2	13.8	7.1	540.4
0.0	24.9	641.6	13.8	11.7	540.4
5.1	26.9	507.1	13.9	9.8	540.4
8.4	24.2	124.0	13.9	7.4	540.4
18.4	17.5	43.0	13.9	9.6	540.4
0.6	15.8	64.5	13.9	4.6	540.4
0.0	18.3	453.0	13.9	7.8	540.4
0.1	18.8	335.3	13.9	8.0	540.4
0.2	22.8	546.4	13.9	9.7	539.0
26.9	21.2	109.5	14.0	5.8	539.0
26.4	21.8	43.9	14.0	5.5	539.0
1.8	22.6	396.1	14.0	9.0	539.0
0.1	22.3	538.0	14.0	9.1	539.0
1.0	24.9	655.1	14.0	12.6	539.0
0.0	25.4	669.8	14.0	12.9	539.0
0.1	26.5	648.5	14.0	12.3	539.0
4.0	25.8	644.1	14.0	11.9	539.0
0.0	24.4	657.8	14.0	11.3	539.0
0.0	24.4	664.9	14.0	11.5	539.0
0.0	26.9	603.2	14.1	11.1	539.0
0.0	25.5	244.0	14.1	10.7	539.0
0.7	26.6	344.8	14.1	8.5	539.0
1.8	24.3	76.5	14.1	5.1	539.0
1.5	26.8	358.1	14.1	9.2	539.0
3.7	24.8	176.8	14.1	11.7	539.0
1.2	22.0	377.4	14.1	7.9	539.0
0.1	24.4	465.4	14.1	10.2	539.0
0.2	25.9	584.5	14.1	10.8	539.0
0.0	27.1	649.5	14.1	11.5	539.0
0.0	26.9	659.1	14.1	12.2	539.0
0.5	26.9	557.9	14.1	10.1	539.0
0.4	24.9	308.0	14.1	10.6	539.0
0.0	23.4	570.3	14.1	9.8	539.0
0.0	22.5	396.0	14.1	8.1	539.0
0.8	21.8	123.5	14.1	5.0	539.0
13.2	21.2	43.5	14.1	4.2	539.0
2.0	22.8	170.7	14.1	6.4	539.0
1.7	22.7	131.6	14.1	6.0	539.0
3.5	21.7	119.0	14.1	5.9	535.9
1.1	21.1	74.3	14.0	4.4	535.9
0.2	22.9	536.2	14.0	9.4	535.9
0.4	24.1	626.1	14.0	10.8	535.9
0.6	26.4	543.2	14.0	10.1	535.9
15.1	23.9	47.4	14.0	3.3	535.9
15.2	25.1	129.2	14.0	7.3	535.9
48.5	25.6	165.3	14.0	8.0	535.9
46.4	25.4	86.3	14.0	5.5	535.9
43.5	25.2	57.6	14.0	4.4	535.9
6.9	25.3	69.8	14.0	4.5	535.9
2.3	25.6	116.4	14.0	7.8	535.9
11.4	26.1	444.5	13.9	9.1	535.9
0.6	27.3	373.2	13.9	10.6	535.9
2.4	26.4	96.7	13.9	6.6	535.9
2.9	27.3	287.5	13.9	9.3	535.9
13.2	27.3	415.7	13.9	10.1	535.9
14.9	26.1	378.7	13.9	9.1	535.9
4.9	26.8	533.4	13.8	10.5	535.9
0.3	27.8	497.5	13.8	10.0	535.9
2.3	28.6	575.9	13.8	11.1	535.9
12.9	28.1	524.1	13.8	9.5	535.9
39.7	27.7	409.5	13.8	8.3	535.9
33.6	27.3	351.5	13.8	8.2	535.9
23.9	27.0	238.5	13.7	7.0	535.9
4.5	24.5	101.2	13.7	6.9	535.9
5.5	23.6	191.3	13.7	6.6	535.9
18.3	23.8	110.7	13.7	5.0	535.9
10.7	25.1	321.5	13.7	9.4	535.9
24.0	24.7	153.4	13.6	7.5	535.9
20.9	24.4	147.8	13.6	7.1	535.9
5.8	23.8	262.7	13.6	8.4	533.8
0.2	22.2	374.9	13.6	8.6	533.8
6.5	21.9	263.3	13.6	6.3	533.8
9.7	21.9	22.5	13.5	5.2	533.8
0.7	23.2	110.3	13.5	4.5	533.8
1.4	24.1	238.6	13.5	6.4	533.8
0.5	24.4	196.4	13.5	6.8	533.8
1.4	24.7	165.2	13.4	6.4	533.8
0.8	25.3	132.5	13.4	6.9	533.8
0.2	26.4	271.5	13.4	8.2	533.8
7.1	27.6	522.2	13.4	9.7	533.8
28.0	26.3	325.8	13.3	7.6	533.8
11.1	25.8	262.3	13.3	8.6	533.8
7.4	26.6	390.6	13.3	9.3	533.8
16.9	26.5	299.5	13.3	8.0	533.8
12.6	27.0	469.0	13.2	9.8	533.8
1.9	27.6	503.4	13.2	10.1	533.8
4.4	27.8	564.5	13.2	10.1	533.8
5.6	27.4	485.5	13.2	9.5	533.8
6.0	27.8	539.7	13.1	10.2	533.8
11.1	27.7	508.2	13.1	9.2	533.8
5.5	27.4	466.3	13.1	9.9	533.8
11.7	27.0	366.8	13.0	8.5	533.8
10.4	26.0	249.6	13.0	7.7	533.8
2.2	26.0	346.1	13.0	8.5	533.8
3.1	26.0	502.1	13.0	9.5	533.8
0.2	26.7	540.0	12.9	8.7	533.8
0.5	26.4	529.3	12.9	8.8	533.8
0.6	26.8	481.4	12.9	8.0	533.8
0.3	26.4	205.6	12.8	6.7	533.8
15.8	25.0	112.2	12.8	6.1	533.8
0.3	24.9	232.8	12.8	7.0	534.2
10.2	25.7	519.2	12.8	9.6	534.2
20.4	24.6	468.4	12.7	9.4	534.2
1.2	21.1	25.8	12.7	3.9	534.2
0.0	20.9	294.2	12.7	6.7	534.2
0.0	22.0	514.8	12.6	7.9	534.2
0.0	22.5	549.8	12.6	9.1	534.2
0.0	23.5	547.4	12.6	8.9	534.2
0.0	24.0	544.2	12.6	9.4	534.2
0.0	24.4	533.6	12.5	10.1	534.2
0.0	23.8	533.5	12.5	9.9	534.2
0.0	23.9	540.2	12.5	10.2	534.2
0.0	23.9	533.3	12.4	9.9	534.2
0.0	24.4	499.5	12.4	8.9	534.2
0.0	24.4	413.7	12.4	8.9	534.2
0.0	24.7	488.3	12.3	9.4	534.2
0.2	24.1	386.3	12.3	8.3	534.2
0.0	25.4	495.9	12.3	9.9	534.2
0.0	25.0	496.7	12.3	9.6	534.2
0.0	25.0	502.3	12.2	9.5	534.2
0.3	26.0	463.3	12.2	8.7	534.2
0.7	26.7	425.7	12.2	8.9	534.2
0.0	26.0	467.8	12.1	9.0	534.2
0.0	23.7	468.3	12.1	9.5	534.2
0.0	19.1	508.9	12.1	7.9	534.2
0.0	19.5	501.5	12.0	8.9	534.2
0.0	20.7	497.4	12.0	9.6	534.2
0.0	20.3	504.1	12.0	9.2	534.2
0.0	21.1	388.5	12.0	8.2	534.2
0.0	22.2	476.5	11.9	9.4	534.2
0.0	21.7	475.6	11.9	9.2	534.8
0.0	21.7	476.3	11.9	8.8	534.8
0.0	22.5	470.7	11.8	8.5	534.8
0.0	24.2	456.0	11.8	8.4	534.8
0.0	24.6	450.5	11.8	8.7	534.8
0.0	24.4	450.6	11.7	8.8	534.8
0.0	25.4	430.0	11.7	8.1	534.8
0.1	22.3	150.0	11.7	6.0	534.8
0.0	21.2	157.3	11.7	5.7	534.8
0.5	21.1	262.4	11.6	6.1	534.8
0.1	19.3	165.6	11.6	5.2	534.8
0.1	19.8	348.8	11.6	6.6	534.8
0.0	20.4	228.3	11.5	5.4	534.8
0.0	22.5	283.1	11.5	6.9	534.8
0.0	23.9	308.7	11.5	7.6	534.8
1.0	24.4	339.2	11.4	6.6	534.8
1.6	23.5	268.6	11.4	7.1	534.8
0.2	22.4	236.3	11.4	5.4	534.8
7.0	18.2	155.3	11.4	6.1	534.8
8.8	17.1	61.9	11.3	3.7	534.8
18.0	16.5	48.5	11.3	4.1	534.8
1.6	14.5	143.3	11.3	3.7	534.8
0.0	14.6	358.5	11.2	5.4	534.8
0.0	10.1	374.8	11.2	4.2	534.8
0.0	8.7	418.3	11.2	4.6	534.8
0.0	11.8	405.4	11.2	5.2	534.8
0.0	15.1	372.1	11.1	6.0	534.8
0.0	11.0	368.0	11.1	4.9	534.8
0.0	11.4	385.8	11.1	4.6	534.8
0.0	12.1	220.8	11.0	5.1	534.8
0.0	15.7	390.3	11.0	6.4	534.8
0.0	10.3	391.5	11.0	4.3	536.2
0.0	12.0	391.3	11.0	5.0	536.2
0.0	14.7	382.3	10.9	6.7	536.2
0.0	16.3	378.0	10.9	7.2	536.2
0.0	18.4	167.1	10.9	5.7	536.2
0.1	16.8	121.8	10.9	5.7	536.2
0.0	17.9	346.0	10.8	7.1	536.2
0.0	19.7	356.0	10.8	7.0	536.2
0.0	18.3	344.9	10.8	7.0	536.2
0.0	14.3	350.8	10.8	4.7	536.2
0.0	13.7	112.0	10.7	3.5	536.2
0.0	14.8	346.7	10.7	5.8	536.2
0.0	16.0	344.7	10.7	5.9	536.2
0.0	17.1	341.8	10.7	6.2	536.2
0.0	13.6	329.9	10.6	6.3	536.2
0.0	10.0	345.7	10.6	3.6	536.2
0.0	12.8	326.8	10.6	4.5	536.2
0.2	12.3	54.7	10.6	3.7	536.2
0.2	12.2	195.7	10.6	3.7	536.2
0.4	14.8	245.1	10.5	4.5	536.2
3.3	10.0	30.7	10.5	4.0	536.2
0.0	3.3	334.5	10.5	2.8	536.2
0.0	1.3	346.4	10.5	2.8	536.2
0.0	4.9	330.3	10.5	3.8	536.2
0.0	11.3	265.2	10.4	4.9	536.2
0.0	12.1	262.3	10.4	4.5	536.2
0.0	9.3	326.1	10.4	4.4	536.2
0.0	10.6	325.8	10.4	4.6	536.2
0.0	8.5	327.8	10.4	4.3	536.2
0.0	10.3	320.7	10.4	4.9	536.2
0.0	12.3	312.0	10.3	5.0	538.4
0.1	14.4	288.3	10.3	5.0	538.4
0.0	14.3	196.3	10.3	4.5	538.4
0.0	15.4	296.3	10.3	5.1	538.4
1.7	15.3	120.6	10.3	3.7	538.4
0.3	9.6	123.1	10.3	3.7	538.4
0.0	5.0	315.3	10.3	3.2	538.4
0.0	6.7	303.8	10.3	3.9	538.4
3.9	6.7	159.9	10.2	3.8	538.4
0.1	6.3	262.0	10.2	3.8	538.4
0.0	6.3	183.3	10.2	3.9	538.4
0.0	0.6	311.1	10.2	2.2	538.4
0.0	3.0	313.2	10.2	3.3	538.4
0.0	4.5	302.9	10.2	3.2	538.4
0.0	7.5	115.0	10.2	2.8	538.4
0.0	9.3	270.8	10.2	4.4	538.4
0.0	8.9	299.3	10.2	4.4	538.4
0.0	10.7	298.0	10.2	5.2	538.4
0.0	12.6	296.7	10.2	5.4	538.4
0.0	13.6	214.3	10.2	4.7	538.4
0.0	9.8	285.9	10.2	4.3	538.4
0.0	9.9	293.1	10.2	4.1	538.4
0.1	9.8	213.0	10.2	3.4	538.4
4.2	4.9	73.8	10.2	2.7	538.4
0.2	1.8	203.4	10.2	2.4	538.4
0.5	5.2	275.3	10.2	2.9	538.4
3.9	6.8	46.3	10.2	2.3	538.4
8.7	1.5	16.5	10.2	1.8	538.4
4.2	3.2	70.1	10.2	1.9	538.4
5.4	5.8	28.0	10.2	1.6	538.4
3.1	8.3	111.5	10.2	2.7	538.4
2.2	10.2	131.4	10.2	2.7	541.0
1.1	7.1	54.9	10.2	3.2	541.0
0.3	2.1	57.4	10.2	1.5	541.0
5.5	12.7	154.8	10.2	4.2	541.0
5.6	3.8	28.8	10.3	3.1	541.0
6.3	2.2	30.8	10.3	1.5	541.0
3.4	7.2	12.4	10.3	2.5	541.0
2.9	2.9	30.7	10.3	2.3	541.0
2.8	4.0	112.3	10.3	2.3	541.0
10.9	9.0	67.6	10.3	2.8	541.0
9.3	8.7	29.9	10.3	2.4	541.0
6.1	7.2	24.3	10.3	1.6	541.0
6.3	5.2	28.8	10.4	2.4	541.0
0.2	3.8	108.8	10.4	2.2	541.0
0.1	4.6	291.1	10.4	2.9	541.0
10.0	6.9	42.6	10.4	3.0	541.0
19.9	2.0	94.7	10.4	2.0	541.0
19.8	0.7	90.7	10.4	1.2	541.0
21.8	3.0	19.1	10.5	1.7	541.0
23.6	0.6	12.2	10.5	2.2	541.0
6.5	-3.7	40.4	10.5	1.1	541.0
7.9	-5.2	72.6	10.5	0.7	541.0
0.3	-1.7	246.1	10.5	1.6	541.0
0.6	2.0	179.7	10.6	1.9	541.0
1.9	2.5	41.1	10.6	2.3	541.0
0.3	-0.1	103.7	10.6	1.9	541.0
0.7	0.0	126.8	10.6	1.7	541.0
12.2	1.7	79.8	10.6	1.5	541.0
17.5	2.4	26.9	10.7	2.1	541.0
0.4	3.8	156.5	10.7	2.8	541.0
8.9	7.0	94.8	10.7	4.6	541.0
9.9	1.6	32.6	10.7	1.9	542.2
2.2	-0.2	84.8	10.8	1.7	542.2
0.0	0.6	241.3	10.8	2.6	542.2
0.0	1.8	284.4	10.8	3.1	542.2
0.0	2.1	198.6	10.8	2.6	542.2
0.0	0.1	371.9	10.9	2.8	542.2
0.0	2.6	381.1	10.9	3.5	542.2
2.6	4.8	133.2	10.9	2.6	542.2
9.5	7.8	26.1	10.9	2.6	542.2
23.0	8.5	26.5	11.0	2.0	542.2
13.4	9.3	34.8	11.0	2.2	542.2
19.0	10.5	67.8	11.0	2.5	542.2
9.8	5.8	32.5	11.0	4.0	542.2
0.3	0.1	64.2	11.1	1.5	542.2
0.5	-1.8	76.4	11.1	1.3	542.2
8.2	-1.3	74.5	11.1	1.2	542.2
6.2	2.9	196.2	11.2	2.8	542.2
21.3	3.6	44.4	11.2	1.4	542.2
26.0	5.9	25.7	11.2	3.3	542.2
20.9	8.4	27.4	11.2	3.1	542.2
28.7	6.9	38.0	11.3	1.8	542.2
5.0	4.4	69.5	11.3	3.0	542.2
0.7	2.9	226.0	11.3	3.3	542.2
0.0	6.8	409.6	11.4	4.4	542.2
25.6	8.8	129.7	11.4	3.6	542.2
15.3	10.3	35.6	11.4	3.9	542.2
20.2	7.4	69.8	11.4	2.4	542.2
29.2	7.5	91.5	11.5	2.3	542.2
17.5	6.9	100.8	11.5	2.3	542.2
26.1	6.4	22.8	11.5	1.7	542.5
2.0	6.4	52.4	11.6	1.8	542.5
5.5	7.0	80.5	11.6	3.5	542.5
0.0	4.7	470.9	11.6	4.3	542.5
0.0	3.3	476.5	11.7	3.8	542.5
0.0	6.0	428.6	11.7	4.7	542.5
0.0	4.9	480.7	11.7	4.9	542.5
0.0	6.5	411.4	11.8	4.6	542.5
5.5	6.6	58.2	11.8	2.7	542.5
5.9	9.8	83.7	11.8	4.0	542.5
1.0	15.6	221.6	11.8	7.0	542.5
17.8	12.8	200.2	11.9	8.5	542.5
19.0	3.1	23.1	11.9	1.7	542.5
12.7	4.6	81.8	11.9	2.8	542.5
0.8	7.5	237.0	12.0	4.8	542.5
26.7	8.0	50.4	12.0	3.2	542.5
35.5	6.6	28.0	12.0	2.3	542.5
3.0	6.9	62.5	12.1	3.6	542.5
0.3	11.1	510.2	12.1	7.0	542.5
0.2	13.5	457.1	12.1	8.0	542.5
0.2	17.1	475.5	12.1	9.1	542.5
0.9	18.8	367.3	12.2	8.1	542.5
0.0	17.4	458.4	12.2	6.9	542.5
6.3	18.2	359.4	12.2	9.5	542.5
0.5	9.9	162.7	12.3	3.7	542.5
0.1	11.8	403.7	12.3	5.8	542.5
27.5	9.7	54.5	12.3	3.3	542.5
16.9	10.4	33.1	12.4	3.5	542.5
2.7	10.3	118.0	12.4	3.4	542.5
7.3	9.4	39.2	12.4	2.8	542.5
1.8	7.2	105.7	12.5	4.2	542.5
0.0	8.6	350.5	12.5	4.8	542.9
1.3	8.0	67.0	12.5	2.8	542.9
16.7	8.7	37.6	12.5	2.1	542.9
1.5	8.1	113.8	12.6	4.9	542.9
0.6	9.8	150.6	12.6	4.4	542.9
22.2	12.4	97.9	12.6	4.5	542.9
0.2	14.3	399.9	12.7	9.3	542.9
0.0	9.6	322.1	12.7	5.6	542.9
3.9	12.1	530.3	12.7	6.3	542.9
0.6	13.3	204.1	12.8	6.0	542.9
0.0	14.9	579.0	12.8	9.7	542.9
0.0	14.1	601.6	12.8	7.1	542.9
0.1	20.5	559.4	12.8	10.9	542.9
0.2	23.6	520.5	12.9	11.0	542.9
6.6	21.2	239.9	12.9	10.2	542.9
0.0	15.3	582.4	12.9	8.0	542.9
32.1	13.5	416.4	13.0	7.9	542.9
3.5	12.4	43.3	13.0	4.9	542.9
7.7	16.3	178.1	13.0	6.2	542.9
45.0	13.6	49.6	13.0	4.2	542.9
48.8	14.4	60.2	13.1	6.6	542.9
8.5	19.4	157.4	13.1	8.7	542.9
5.8	16.6	297.7	13.1	6.0	542.9
21.5	16.0	67.2	13.2	3.2	542.9
1.7	15.8	129.1	13.2	5.4	542.9
0.0	17.7	592.5	13.2	8.8	542.9
0.0	17.8	361.4	13.2	9.5	542.9
0.2	18.5	429.7	13.3	7.2	542.9
0.6	19.4	506.0	13.3	9.0	542.9
1.3	20.3	522.3	13.3	9.2	542.9
39.9	20.4	73.8	13.3	5.8	543.3
0.1	20.4	461.1	13.4	8.9	543.3
1.9	19.7	565.2	13.4	9.8	543.3
8.6	18.6	63.5	13.4	5.2	543.3
0.1	19.7	584.5	13.4	8.8	543.3
50.1	22.2	181.2	13.5	8.2	543.3
3.0	19.2	108.8	13.5	9.4	543.3
0.1	18.1	598.0	13.5	8.3	543.3
5.8	16.2	81.3	13.5	4.1	543.3
41.8	18.0	100.4	13.6	4.8	543.3
0.3	19.2	465.3	13.6	9.2	543.3
12.3	19.4	572.7	13.6	10.1	543.3
91.8	19.8	78.1	13.6	9.3	543.3
32.6	21.2	146.6	13.6	9.4	543.3
16.3	20.1	357.4	13.7	9.6	543.3
52.0	15.9	66.9	13.7	2.7	543.3
0.8	16.4	135.0	13.7	4.4	543.3
0.2	19.2	465.1	13.7	8.6	543.3
0.1	19.6	597.2	13.7	10.6	543.3
0.1	17.5	560.3	13.8	9.7	543.3
0.0	18.2	631.2	13.8	9.8	543.3
0.0	21.0	640.0	13.8	10.9	543.3
0.0	22.8	552.7	13.8	11.5	543.3
2.6	21.8	252.1	13.8	8.9	543.3
6.4	22.4	239.5	13.9	8.6	543.3
1.8	20.2	128.5	13.9	6.4	543.3
0.1	23.2	534.5	13.9	9.8	543.3
11.2	23.5	314.0	13.9	9.5	543.3
1.5	17.4	112.1	13.9	8.2	543.3
0.0	19.1	617.6	13.9	10.5	543.3
0.0	21.3	645.2	13.9	10.1	543.3
12.3	21.1	249.6	14.0	7.0	541.9
25.1	20.6	72.9	14.0	5.6	541.9
0.5	23.4	385.1	14.0	10.1	541.9
0.1	26.0	576.7	14.0	10.9	541.9
4.7	25.5	488.5	14.0	9.9	541.9
4.0	23.8	146.4	14.0	6.8	541.9
1.4	23.4	278.8	14.0	9.5	541.9
0.1	23.9	625.5	14.0	11.9	541.9
0.0	25.1	651.7	14.0	10.7	541.9
0.5	25.5	618.4	14.0	10.4	541.9
0.6	24.7	630.2	14.1	11.0	541.9
0.2	25.9	596.2	14.1	10.9	541.9
0.1	26.1	537.3	14.1	10.4	541.9
1.5	27.1	526.6	14.1	10.2	541.9
23.7	25.4	245.0	14.1	7.9	541.9
1.3	26.5	512.5	14.1	10.1	541.9
2.7	27.3	631.1	14.1	11.3	541.9
3.5	27.9	636.7	14.1	11.3	541.9
26.1	27.4	576.8	14.1	10.3	541.9
26.8	24.9	190.1	14.1	6.8	541.9
1.4	24.1	247.6	14.1	9.6	541.9
0.6	25.6	518.3	14.1	10.9	541.9
1.0	25.8	521.0	14.1	11.0	541.9
0.1	26.1	578.2	14.1	10.1	541.9
1.1	25.5	472.3	14.1	9.1	541.9
0.5	25.6	437.2	14.1	9.0	541.9
29.8	25.5	426.3	14.1	9.1	541.9
25.5	24.8	142.0	14.1	6.3	541.9
10.3	23.3	29.3	14.1	4.8	541.9
18.6	22.8	49.5	14.1	2.9	541.9
23.0	23.8	58.2	14.1	5.2	538.8
1.4	26.3	280.5	14.0	9.5	538.8
9.1	27.4	590.2	14.0	11.1	538.8
4.1	28.2	558.5	14.0	10.9	538.8
3.7	28.6	616.5	14.0	11.6	538.8
7.4	28.2	583.3	14.0	11.4	538.8
0.0	29.4	621.4	14.0	11.0	538.8
0.7	29.7	615.0	14.0	11.3	538.8
0.0	29.6	641.4	14.0	12.2	538.8
0.0	30.2	633.5	14.0	12.0	538.8
3.8	31.0	601.9	14.0	11.4	538.8
10.4	28.8	525.3	13.9	11.2	538.8
9.5	28.3	588.0	13.9	10.6	538.8
11.6	28.3	591.7	13.9	10.5	538.8
13.3	27.2	493.8	13.9	8.6	538.8
13.2	27.1	591.7	13.9	10.1	538.8
1.3	27.6	577.9	13.9	10.1	538.8
25.2	26.8	384.6	13.9	9.1	538.8
9.5	26.9	374.0	13.8	9.3	538.8
5.1	27.6	584.3	13.8	10.3	538.8
8.7	27.5	474.5	13.8	9.6	538.8
8.0	26.3	221.3	13.8	8.6	538.8
5.0	26.6	521.9	13.8	10.1	538.8
0.2	26.1	420.3	13.7	9.0	538.8
0.1	26.0	267.5	13.7	7.5	538.8
15.3	25.6	196.6	13.7	6.8	538.8
10.9	26.5	312.9	13.7	8.3	538.8
17.6	26.5	379.3	13.7	10.1	538.8
2.3	27.2	616.3	13.6	10.1	538.8
0.2	27.9	584.6	13.6	9.8	538.8
0.1	28.9	617.7	13.6	11.1	538.8
0.0	29.3	607.2	13.6	11.0	536.7
0.1	29.7	574.2	13.6	11.0	536.7
0.0	30.4	574.8	13.5	11.8	536.7
1.4	30.2	612.2	13.5	12.4	536.7
2.1	29.7	609.2	13.5	12.4	536.7
0.1	30.2	602.5	13.5	11.2	536.7
0.1	30.6	563.2	13.4	11.4	536.7
0.5	30.4	594.3	13.4	11.3	536.7
9.5	29.0	500.7	13.4	11.2	536.7
5.8	29.0	535.9	13.4	11.4	536.7
8.8	28.8	590.4	13.3	11.4	536.7
8.2	28.2	586.9	13.3	11.2	536.7
10.8	28.1	559.0	13.3	10.8	536.7
7.9	28.1	524.3	13.3	9.5	536.7
8.0	28.2	558.0	13.2	10.5	536.7
7.1	28.4	574.1	13.2	10.6	536.7
8.5	28.5	551.2	13.2	11.0	536.7
10.3	27.8	545.9	13.2	10.6	536.7
12.5	27.2	471.7	13.1	9.4	536.7
13.4	27.1	492.6	13.1	9.1	536.7
11.5	27.5	498.1	13.1	9.0	536.7
10.1	27.5	435.0	13.0	9.0	536.7
7.6	27.8	488.5	13.0	9.8	536.7
11.3	27.4	442.8	13.0	9.0	536.7
5.5	26.7	433.1	13.0	9.0	536.7
0.4	27.0	454.3	12.9	9.1	536.7
4.4	27.5	501.8	12.9	9.9	536.7
15.7	26.4	505.4	12.9	8.3	536.7
3.7	24.4	142.4	12.9	6.9	536.7
21.2	20.8	29.2	12.8	5.7	536.7
1.2	20.5	34.9	12.8	3.8	536.7
0.1	22.5	120.7	12.8	5.5	537.1
0.8	24.1	231.4	12.7	6.2	537.1
0.9	24.9	228.9	12.7	6.3	537.1
1.4	25.4	74.0	12.7	4.7	537.1
4.3	25.5	141.6	12.6	6.6	537.1
11.3	26.1	328.9	12.6	7.6	537.1
20.2	25.4	248.4	12.6	6.0	537.1
2.4	24.6	57.9	12.6	3.2	537.1
0.1	22.5	192.5	12.5	9.8	537.1
0.0	19.9	560.5	12.5	8.7	537.1
0.0	22.0	543.4	12.5	8.8	537.1
0.0	24.1	520.5	12.4	9.6	537.1
0.1	26.2	513.4	12.4	9.1	537.1
0.5	27.4	463.0	12.4	8.3	537.1
0.4	26.9	179.6	12.4	7.6	537.1
0.2	26.2	224.9	12.3	8.7	537.1
0.0	27.0	410.6	12.3	9.6	537.1
0.0	26.3	503.6	12.3	9.5	537.1
0.0	26.9	500.0	12.2	10.1	537.1
0.0	27.4	497.3	12.2	9.8	537.1
0.0	26.9	497.2	12.2	10.8	537.1
0.0	25.7	502.9	12.1	9.7	537.1
0.0	23.5	504.6	12.1	8.9	537.1
0.0	23.0	501.9	12.1	9.7	537.1
0.0	21.8	509.4	12.1	9.8	537.1
0.0	23.1	503.0	12.0	10.3	537.1
0.0	24.5	494.6	12.0	10.3	537.1
0.0	25.7	478.4	12.0	9.3	537.1
0.0	26.5	457.3	11.9	9.8	537.1
0.0	22.6	473.3	11.9	9.0	537.1
0.0	21.7	369.4	11.9	8.3	537.7
0.0	20.8	428.6	11.8	8.8	537.7
0.0	21.2	473.6	11.8	8.9	537.7
0.0	22.3	469.6	11.8	9.3	537.7
0.0	23.0	469.5	11.7	9.4	537.7
0.0	24.6	452.6	11.7	8.7	537.7
0.0	20.7	270.3	11.7	7.2	537.7
0.0	19.7	450.8	11.7	8.2	537.7
0.0	20.5	445.4	11.6	8.5	537.7
0.0	22.0	439.2	11.6	9.3	537.7
0.0	23.4	445.0	11.6	8.7	537.7
0.0	23.7	422.2	11.5	8.0	537.7
0.1	25.1	401.0	11.5	7.8	537.7
1.6	23.4	45.0	11.5	3.4	537.7
3.6	22.4	35.4	11.5	3.2	537.7
0.4	22.4	204.3	11.4	5.7	537.7
0.1	20.8	135.2	11.4	6.0	537.7
0.0	20.8	406.8	11.4	6.9	537.7
0.0	18.9	419.9	11.3	6.9	537.7
0.0	17.3	422.2	11.3	6.6	537.7
0.0	17.2	412.2	11.3	6.4	537.7
0.0	19.9	401.7	11.3	7.3	537.7
0.0	22.0	392.7	11.2	7.3	537.7
0.0	22.6	390.0	11.2	7.4	537.7
0.9	24.2	370.3	11.2	7.2	537.7
0.2	22.8	164.2	11.1	4.8	537.7
0.5	23.6	271.8	11.1	6.3	537.7
1.2	16.1	66.2	11.1	6.0	537.7
0.0	9.0	174.6	11.1	3.5	537.7
0.0	9.1	264.1	11.0	3.4	537.7
0.0	10.3	385.4	11.0	4.6	537.7
0.0	11.2	333.4	11.0	5.1	539.1
0.0	11.5	363.7	10.9	5.4	539.1
0.0	13.3	297.0	10.9	5.8	539.1
0.0	12.0	382.7	10.9	4.9	539.1
0.0	12.8	186.7	10.9	5.0	539.1
0.0	14.4	349.8	10.8	5.1	539.1
0.0	16.5	272.2	10.8	5.5	539.1
0.0	14.7	107.2	10.8	5.7	539.1
0.0	16.2	356.6	10.8	6.3	539.1
0.0	14.7	317.9	10.7	6.6	539.1
0.0	16.4	359.7	10.7	6.6	539.1
